run_id,f,beta,theta_deg,mach_number,seed,bfield_geometry,outcome,fragmented,morphology,lambda_W,lambda_W_err,t_frag_tJ,beading_window_tJ,n_peaks_max,wall_sec,hgbs_match
TAG_f2p0_b0p3_t90_m1p5_s2,2.0,0.3,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.356,,0,200.2,False
TAG_f2p0_b0p3_t90_m1p5_s3,2.0,0.3,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3581,,0,230.3,False
TAG_f2p0_b0p3_t90_m1p5_s4,2.0,0.3,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3551,,0,150.2,False
TAG_f2p0_b0p3_t90_m1p5_s5,2.0,0.3,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3551,,0,140.1,False
TAG_f2p0_b0p3_t90_m2p0_s1,2.0,0.3,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.434,,0,1061.1,False
TAG_f2p0_b0p3_t90_m2p0_s2,2.0,0.3,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3662,,0,180.2,False
TAG_f2p0_b0p3_t90_m2p0_s3,2.0,0.3,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3551,,0,150.2,False
TAG_f2p0_b0p3_t90_m2p0_s4,2.0,0.3,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.427,,0,1061.1,False
TAG_f2p0_b0p3_t90_m2p0_s5,2.0,0.3,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3541,,0,120.1,False
TAG_f2p0_b0p3_t90_m2p5_s1,2.0,0.3,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.357,,0,170.2,False
TAG_f2p0_b0p3_t90_m2p5_s2,2.0,0.3,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3532,,0,120.1,False
TAG_f2p0_b0p3_t90_m2p5_s3,2.0,0.3,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.39,,0,240.3,False
TAG_f2p0_b0p3_t90_m2p5_s4,2.0,0.3,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3572,,0,190.2,False
TAG_f2p0_b0p3_t90_m2p5_s5,2.0,0.3,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.368,,0,300.3,False
TAG_f2p0_b0p3_t90_m3p0_s1,2.0,0.3,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.359,,0,170.2,False
TAG_f2p0_b0p3_t90_m3p0_s2,2.0,0.3,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3611,,0,160.2,False
TAG_f2p0_b0p3_t90_m3p0_s3,2.0,0.3,90,3.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.358,,0,190.2,False
TAG_f2p0_b0p3_t90_m3p0_s4,2.0,0.3,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.419,,0,951.0,False
TAG_f2p0_b0p3_t90_m3p0_s5,2.0,0.3,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4121,,0,991.1,False
TAG_f2p0_b0p5_t0_m1p0_s1,2.0,0.5,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,5.3027,0.6553,1.0571,0.1494,11,1081.2,False
TAG_f2p0_b0p5_t0_m1p0_s2,2.0,0.5,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,5.9132,3.315,1.044,0.1386,11,710.8,False
TAG_f2p0_b0p5_t0_m1p0_s3,2.0,0.5,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,4.9447,0.5945,1.0551,0.1489,10,830.9,False
TAG_f2p0_b0p5_t0_m1p0_s4,2.0,0.5,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,4.9199,0.0633,1.012,0.1184,11,520.6,False
TAG_f2p0_b0p5_t0_m1p0_s5,2.0,0.5,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,8.1868,9.4778,1.059,0.1489,11,1261.4,False
TAG_f2p0_b0p5_t0_m1p5_s1,2.0,0.5,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,5.3646,0.997,1.0131,0.1296,11,1031.2,False
TAG_f2p0_b0p5_t0_m1p5_s2,2.0,0.5,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,6.3988,5.0063,1.01,0.1296,11,530.6,False
TAG_f2p0_b0p5_t0_m1p5_s3,2.0,0.5,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,5.125,1.1477,1.013,0.1382,10,700.8,False
TAG_f2p0_b0p5_t0_m1p5_s4,2.0,0.5,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,4.905,0.065,1.0231,0.1594,11,1742.0,False
TAG_f2p0_b0p5_t0_m1p5_s5,2.0,0.5,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,6.6787,5.1349,1.009,0.1199,11,480.5,False
TAG_f2p0_b0p5_t0_m2p0_s1,2.0,0.5,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,5.4403,1.1127,0.967,0.0995,11,320.4,False
TAG_f2p0_b0p5_t0_m2p0_s2,2.0,0.5,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,5.3368,1.684,1.003,0.1398,11,941.1,False
TAG_f2p0_b0p5_t0_m2p0_s3,2.0,0.5,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,4.9757,0.6165,1.005,0.1399,10,740.8,False
TAG_f2p0_b0p5_t0_m2p0_s4,2.0,0.5,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,4.9442,0.0846,0.976,0.1298,11,760.9,False
TAG_f2p0_b0p5_t0_m2p0_s5,2.0,0.5,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,7.6172,9.3687,1.0101,0.1485,11,1081.2,False
TAG_f2p0_b0p5_t0_m2p5_s1,2.0,0.5,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,5.5816,1.1488,0.961,0.1088,11,370.4,False
TAG_f2p0_b0p5_t0_m2p5_s2,2.0,0.5,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,6.375,4.8576,0.998,0.1399,11,1481.7,False
TAG_f2p0_b0p5_t0_m2p5_s3,2.0,0.5,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,5.1319,1.152,0.987,0.1399,10,670.8,False
TAG_f2p0_b0p5_t0_m2p5_s4,2.0,0.5,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,4.9544,0.0918,0.9861,0.1495,11,951.1,False
TAG_f2p0_b0p5_t0_m2p5_s5,2.0,0.5,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,8.8346,10.1738,0.9931,0.1483,11,800.9,False
TAG_f2p0_b0p5_t0_m3p0_s1,2.0,0.5,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,5.6548,1.3487,0.979,0.1289,11,1191.4,False
TAG_f2p0_b0p5_t0_m3p0_s2,2.0,0.5,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,5.8958,2.0597,0.9309,0.0895,11,240.3,False
TAG_f2p0_b0p5_t0_m3p0_s3,2.0,0.5,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,5.2604,1.259,0.949,0.1095,10,340.4,False
TAG_f2p0_b0p5_t0_m3p0_s4,2.0,0.5,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,4.9674,0.1023,0.979,0.1491,11,1081.2,False
TAG_f2p0_b0p5_t0_m3p0_s5,2.0,0.5,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,9.2292,10.459,0.971,0.1396,11,720.8,False
TAG_f2p0_b0p5_t90_m1p0_s1,2.0,0.5,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.404,,0,380.4,False
TAG_f2p0_b0p5_t90_m1p0_s2,2.0,0.5,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3921,,0,240.3,False
TAG_f2p0_b0p5_t90_m1p0_s3,2.0,0.5,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.41,,0,360.4,False
TAG_f2p0_b0p5_t90_m1p0_s4,2.0,0.5,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3661,,0,220.2,False
TAG_f2p0_b0p5_t90_m1p0_s5,2.0,0.5,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3651,,0,200.2,False
TAG_f2p0_b0p5_t90_m1p5_s1,2.0,0.5,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3711,,0,250.3,False
TAG_f2p0_b0p5_t90_m1p5_s2,2.0,0.5,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.365,,0,200.2,False
TAG_f2p0_b0p5_t90_m1p5_s3,2.0,0.5,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.362,,0,150.2,False
TAG_f2p0_b0p5_t90_m1p5_s4,2.0,0.5,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.389,,0,240.2,False
TAG_f2p0_b0p5_t90_m1p5_s5,2.0,0.5,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.415,,0,540.6,False
TAG_f2p0_b0p5_t90_m2p0_s1,2.0,0.5,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.418,,0,660.7,False
TAG_f2p0_b0p5_t90_m2p0_s2,2.0,0.5,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3981,,0,290.3,False
TAG_f2p0_b0p5_t90_m2p0_s3,2.0,0.5,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3661,,0,150.2,False
TAG_f2p0_b0p5_t90_m2p0_s4,2.0,0.5,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.407,,0,430.5,False
TAG_f2p0_b0p5_t90_m2p0_s5,2.0,0.5,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.402,,0,400.4,False
TAG_f2p0_b0p5_t90_m2p5_s1,2.0,0.5,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4121,,0,290.3,False
TAG_f2p0_b0p5_t90_m2p5_s2,2.0,0.5,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.401,,0,380.4,False
TAG_f2p0_b0p5_t90_m2p5_s3,2.0,0.5,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.416,,0,290.3,False
TAG_f2p0_b0p5_t90_m2p5_s4,2.0,0.5,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.416,,0,470.5,False
TAG_f2p0_b0p5_t90_m2p5_s5,2.0,0.5,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.368,,0,160.2,False
TAG_f2p0_b0p5_t90_m3p0_s1,2.0,0.5,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.409,,0,300.3,False
TAG_f2p0_b0p5_t90_m3p0_s2,2.0,0.5,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.406,,0,500.6,False
TAG_f2p0_b0p5_t90_m3p0_s3,2.0,0.5,90,3.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4001,,0,270.3,False
TAG_f2p0_b0p5_t90_m3p0_s4,2.0,0.5,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.402,,0,400.4,False
TAG_f2p0_b0p5_t90_m3p0_s5,2.0,0.5,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4101,,0,440.5,False
TAG_f2p0_b1p0_t0_m1p0_s1,2.0,1.0,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,4.8264,0.0443,0.908,0.1095,11,730.8,False
TAG_f2p0_b1p0_t0_m1p0_s2,2.0,1.0,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,6.2019,5.247,0.917,0.1195,11,1201.4,False
TAG_f2p0_b1p0_t0_m1p0_s3,2.0,1.0,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,4.7619,0.0729,0.925,0.1299,11,1621.8,False
TAG_f2p0_b1p0_t0_m1p0_s4,2.0,1.0,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,4.7768,0.0822,0.915,0.1294,12,1111.3,False
TAG_f2p0_b1p0_t0_m1p0_s5,2.0,1.0,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,6.9531,5.8196,0.886,0.0899,11,340.4,False
TAG_f2p0_b1p0_t0_m1p5_s1,2.0,1.0,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,5.1367,1.0144,0.925,0.1491,11,5406.1,False
TAG_f2p0_b1p0_t0_m1p5_s2,2.0,1.0,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,6.3839,5.1135,0.909,0.13,11,1381.6,False
TAG_f2p0_b1p0_t0_m1p5_s3,2.0,1.0,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,4.7917,0.0,0.893,0.1192,10,921.0,False
TAG_f2p0_b1p0_t0_m1p5_s4,2.0,1.0,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,4.8307,0.0481,0.873,0.1099,11,450.5,False
TAG_f2p0_b1p0_t0_m1p5_s5,2.0,1.0,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,6.1082,4.4744,0.941,0.1693,11,2002.3,False
TAG_f2p0_b1p0_t0_m2p0_s1,2.0,1.0,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,5.0098,0.5104,0.919,0.1492,11,1812.1,False
TAG_f2p0_b1p0_t0_m2p0_s2,2.0,1.0,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,6.2019,5.2473,0.881,0.1192,11,1091.2,False
TAG_f2p0_b1p0_t0_m2p0_s3,2.0,1.0,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,4.809,0.0576,0.878,0.1094,10,720.8,False
TAG_f2p0_b1p0_t0_m2p0_s4,2.0,1.0,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,4.839,0.0413,0.8551,0.0991,11,360.4,False
TAG_f2p0_b1p0_t0_m2p0_s5,2.0,1.0,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,6.4918,5.0566,0.892,0.1292,11,941.0,False
TAG_f2p0_b1p0_t0_m2p5_s1,2.0,1.0,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,5.0616,0.6093,0.859,0.0995,11,640.7,False
TAG_f2p0_b1p0_t0_m2p5_s2,2.0,1.0,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,6.5388,5.6412,0.8511,0.0995,11,340.4,False
TAG_f2p0_b1p0_t0_m2p5_s3,2.0,1.0,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,4.7917,0.0692,0.916,0.1595,11,5646.4,False
TAG_f2p0_b1p0_t0_m2p5_s4,2.0,1.0,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,4.7588,0.1683,0.921,0.1795,12,2873.2,False
TAG_f2p0_b1p0_t0_m2p5_s5,2.0,1.0,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,6.1654,4.727,0.901,0.1495,11,1752.0,False
TAG_f2p0_b1p0_t0_m3p0_s1,2.0,1.0,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,4.8549,0.0628,0.875,0.1299,11,1111.3,False
TAG_f2p0_b1p0_t0_m3p0_s2,2.0,1.0,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,6.0799,4.8903,0.8821,0.14,11,1461.7,False
TAG_f2p0_b1p0_t0_m3p0_s3,2.0,1.0,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,4.8009,0.0572,0.9,0.1599,11,1581.8,False
TAG_f2p0_b1p0_t0_m3p0_s4,2.0,1.0,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,4.8003,0.1455,0.909,0.1692,12,2082.4,False
TAG_f2p0_b1p0_t0_m3p0_s5,2.0,1.0,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,6.0301,4.4737,0.913,0.1699,11,2603.0,False
TAG_f2p0_b1p0_t90_m1p0_s1,2.0,1.0,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3808,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p0_s2,2.0,1.0,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3804,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p0_s3,2.0,1.0,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3801,,0,100.2,False
TAG_f2p0_b1p0_t90_m1p0_s4,2.0,1.0,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3807,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p0_s5,2.0,1.0,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3818,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p5_s1,2.0,1.0,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3807,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p5_s2,2.0,1.0,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3815,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p5_s3,2.0,1.0,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3806,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p5_s4,2.0,1.0,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3804,,0,100.1,False
TAG_f2p0_b1p0_t90_m1p5_s5,2.0,1.0,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.381,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p0_s1,2.0,1.0,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3805,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p0_s2,2.0,1.0,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3813,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p0_s3,2.0,1.0,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3817,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p0_s4,2.0,1.0,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3802,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p0_s5,2.0,1.0,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3801,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p5_s1,2.0,1.0,90,2.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3801,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p5_s2,2.0,1.0,90,2.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3795,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p5_s3,2.0,1.0,90,2.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3804,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p5_s4,2.0,1.0,90,2.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3803,,0,100.1,False
TAG_f2p0_b1p0_t90_m2p5_s5,2.0,1.0,90,2.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3803,,0,100.1,False
TAG_f2p0_b1p0_t90_m3p0_s1,2.0,1.0,90,3.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3809,,0,100.1,False
TAG_f2p0_b1p0_t90_m3p0_s2,2.0,1.0,90,3.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.381,,0,100.1,False
TAG_f2p0_b1p0_t90_m3p0_s3,2.0,1.0,90,3.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3805,,0,100.1,False
TAG_f2p0_b1p0_t90_m3p0_s4,2.0,1.0,90,3.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.3804,,0,100.1,False
TAG_f2p0_b1p0_t90_m3p0_s5,2.0,1.0,90,3.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.38,,0,100.1,False
TAG_f2p0_b2p0_t0_m1p0_s1,2.0,2.0,0,1.0,1,longitudinal,FRAG_KILL,True,FULL,4.7005,0.077,0.7511,0.0296,10,210.2,False
TAG_f2p0_b2p0_t0_m1p0_s2,2.0,2.0,0,1.0,2,longitudinal,FRAG_KILL,True,FULL,9.6875,8.4811,0.7526,0.0298,11,230.3,False
TAG_f2p0_b2p0_t0_m1p0_s3,2.0,2.0,0,1.0,3,longitudinal,FRAG_KILL,True,FULL,4.6875,0.0,0.7352,0.0099,4,190.2,False
TAG_f2p0_b2p0_t0_m1p0_s4,2.0,2.0,0,1.0,4,longitudinal,FRAG_KILL,True,FULL,4.7656,0.026,0.7368,0.0098,3,210.2,False
TAG_f2p0_b2p0_t0_m1p0_s5,2.0,2.0,0,1.0,5,longitudinal,FRAG_KILL,True,FULL,13.9271,17.3785,0.7652,0.0398,11,230.2,False
TAG_f2p0_b2p0_t0_m1p5_s1,2.0,2.0,0,1.5,1,longitudinal,FRAG_KILL,True,FULL,5.5208,1.0347,0.74,0.0199,10,210.2,False
TAG_f2p0_b2p0_t0_m1p5_s2,2.0,2.0,0,1.5,2,longitudinal,FRAG_KILL,True,FULL,4.6528,0.065,0.7316,0.0199,11,200.2,False
TAG_f2p0_b2p0_t0_m1p5_s3,2.0,2.0,0,1.5,3,longitudinal,FRAG_KILL,True,FULL,4.7222,0.0246,0.7332,0.0197,9,200.2,False
TAG_f2p0_b2p0_t0_m1p5_s4,2.0,2.0,0,1.5,4,longitudinal,FRAG_KILL,True,FULL,4.7656,0.026,0.7178,0.0099,3,190.2,False
TAG_f2p0_b2p0_t0_m1p5_s5,2.0,2.0,0,1.5,5,longitudinal,FRAG_KILL,True,FULL,5.2865,0.8873,0.748,0.0298,11,210.2,False
TAG_f2p0_b2p0_t0_m2p0_s1,2.0,2.0,0,2.0,1,longitudinal,FRAG_KILL,True,FULL,4.7396,0.1165,0.728,0.0296,10,200.2,False
TAG_f2p0_b2p0_t0_m2p0_s2,2.0,2.0,0,2.0,2,longitudinal,FRAG_KILL,True,FULL,4.7049,0.1367,0.7275,0.0199,11,220.2,False
TAG_f2p0_b2p0_t0_m2p0_s3,2.0,2.0,0,2.0,3,longitudinal,FRAG_KILL,True,FULL,4.7135,0.026,0.7227,0.0295,9,200.2,False
TAG_f2p0_b2p0_t0_m2p0_s4,2.0,2.0,0,2.0,4,longitudinal,FRAG_KILL,True,FULL,4.7656,0.026,0.7046,0.0099,3,180.2,False
TAG_f2p0_b2p0_t0_m2p0_s5,2.0,2.0,0,2.0,5,longitudinal,FRAG_KILL,True,FULL,5.2865,0.857,0.7386,0.0296,11,210.2,False
TAG_f2p0_b2p0_t0_m2p5_s1,2.0,2.0,0,2.5,1,longitudinal,FRAG_KILL,True,FULL,5.5729,0.9946,0.7176,0.0198,9,190.2,False
TAG_f2p0_b2p0_t0_m2p5_s2,2.0,2.0,0,2.5,2,longitudinal,FRAG_KILL,True,FULL,6.0764,2.0748,0.7178,0.0199,11,210.2,False
TAG_f2p0_b2p0_t0_m2p5_s3,2.0,2.0,0,2.5,3,longitudinal,FRAG_KILL,True,FULL,5.8854,2.0148,0.7124,0.0297,9,190.2,False
TAG_f2p0_b2p0_t0_m2p5_s4,2.0,2.0,0,2.5,4,longitudinal,FRAG_KILL,True,FULL,4.7743,0.0246,0.7099,0.0198,6,190.2,False
TAG_f2p0_b2p0_t0_m2p5_s5,2.0,2.0,0,2.5,5,longitudinal,FRAG_KILL,True,FULL,5.1771,0.7971,0.733,0.0399,11,240.3,False
TAG_f2p0_b2p0_t0_m3p0_s1,2.0,2.0,0,3.0,1,longitudinal,FRAG_KILL,True,FULL,5.5903,0.9821,0.7089,0.02,8,180.2,False
TAG_f2p0_b2p0_t0_m3p0_s2,2.0,2.0,0,3.0,2,longitudinal,FRAG_KILL,True,FULL,11.3889,9.1826,0.7097,0.02,10,200.2,False
TAG_f2p0_b2p0_t0_m3p0_s3,2.0,2.0,0,3.0,3,longitudinal,FRAG_KILL,True,FULL,4.7049,0.0246,0.7045,0.0199,8,180.2,False
TAG_f2p0_b2p0_t0_m3p0_s4,2.0,2.0,0,3.0,4,longitudinal,FRAG_KILL,True,FULL,4.8047,0.0568,0.7012,0.0299,8,190.2,False
TAG_f2p0_b2p0_t0_m3p0_s5,2.0,2.0,0,3.0,5,longitudinal,FRAG_KILL,True,FULL,9.0729,7.6621,0.7213,0.0396,11,210.2,False
TAG_f2p0_b2p0_t90_m1p0_s1,2.0,2.0,90,1.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4441,,0,670.7,False
TAG_f2p0_b2p0_t90_m1p0_s2,2.0,2.0,90,1.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.509,,0,1892.1,False
TAG_f2p0_b2p0_t90_m1p0_s3,2.0,2.0,90,1.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4741,,0,911.0,False
TAG_f2p0_b2p0_t90_m1p0_s4,2.0,2.0,90,1.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4541,,0,690.7,False
TAG_f2p0_b2p0_t90_m1p0_s5,2.0,2.0,90,1.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4593,,0,770.8,False
TAG_f2p0_b2p0_t90_m1p5_s1,2.0,2.0,90,1.5,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.47,,0,961.0,False
TAG_f2p0_b2p0_t90_m1p5_s2,2.0,2.0,90,1.5,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.462,,0,1051.1,False
TAG_f2p0_b2p0_t90_m1p5_s3,2.0,2.0,90,1.5,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4901,,0,1331.4,False
TAG_f2p0_b2p0_t90_m1p5_s4,2.0,2.0,90,1.5,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.464,,0,780.9,False
TAG_f2p0_b2p0_t90_m1p5_s5,2.0,2.0,90,1.5,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4551,,0,550.6,False
TAG_f2p0_b2p0_t90_m2p0_s1,2.0,2.0,90,2.0,1,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.449,,0,510.6,False
TAG_f2p0_b2p0_t90_m2p0_s2,2.0,2.0,90,2.0,2,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.467,,0,1091.2,False
TAG_f2p0_b2p0_t90_m2p0_s3,2.0,2.0,90,2.0,3,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4513,,0,510.5,False
TAG_f2p0_b2p0_t90_m2p0_s4,2.0,2.0,90,2.0,4,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.4633,,0,640.7,False
TAG_f2p0_b2p0_t90_m2p0_s5,2.0,2.0,90,2.0,5,perpendicular,FRAG_KILL,False,RADIAL_ONLY,,,0.486,,0,1421.6,False
TAG_f2p0_b2p0_t90_m2p5_s1,2.0,2.0,90,2.5,1,perpendicular,PROC_EXIT_-9,False,SUPPRESSED,,,,,0,4194.7,False
