run_id,tag,f,beta,mturb,theta,seed,status,runtime_s,lW,lW_status,t_frag,morphology,tau_peak_max,tau_peak_mean,survives_0p1,n_peaks_final,n_peak_events,peak_analysis_status,n_athdf_purged,returncode
RTC_SC_f1p5_b0p5_m4p0_t90_s2,SC,1.5,0.5,4.0,90,2,failed,331.51472091674805,,no_athdf,0.242048,RADIAL_COLLAPSE,0.18939582630991936,0.10485463123768568,True,4,4,ok,25,-2
RTC_SC_f1p5_b0p3_m4p0_t90_s1,SC,1.5,0.3,4.0,90,1,failed,2803.583065509796,,no_athdf,0.29704,RADIAL_COLLAPSE,0.2094801813364029,0.10478271171450615,True,2,4,ok,30,-2
RTC_SC_f1p5_b0p5_m4p0_t90_s3,SC,1.5,0.5,4.0,90,3,failed,678.3305177688599,,no_athdf,0.234023,RADIAL_COLLAPSE,0.16916028410196304,0.12966081500053406,True,3,4,ok,24,-2
RTC_SC_f1p5_b1p0_m4p0_t0_s1,SC,1.5,1.0,4.0,0,1,failed,1160.5008668899536,,no_athdf,0.285,RADIAL_COLLAPSE,0.19974789768457413,0.08261643350124359,True,4,7,ok,29,-2
RTC_SC_f2p0_b2p0_m3p5_t0_s2,SC,2.0,2.0,3.5,0,2,failed,7204.386207580566,6.979166666666667,ok:5_peaks,0.2900010049343109,FULL,0.22913623228669167,0.10109151527285576,True,5,7,ok,30,-9
RTC_SC_f1p5_b1p0_m4p0_t90_s1,SC,1.5,1.0,4.0,90,1,failed,286.3599503040314,,no_athdf,0.254063,RADIAL_COLLAPSE,0.16960053890943527,0.06658953552444775,True,3,6,ok,26,-2
RTC_SC_f2p0_b2p0_m3p5_t0_s3,SC,2.0,2.0,3.5,0,3,failed,6782.497953891754,,no_athdf,0.32,RADIAL_COLLAPSE,0.25957003235816956,0.1430141714711984,True,4,6,ok,33,-2
RTC_SC_f1p5_b1p0_m4p0_t90_s3,SC,1.5,1.0,4.0,90,3,failed,150.64568567276,,no_athdf,0.22602,RADIAL_COLLAPSE,0.15991583466529846,0.12457718327641487,True,4,4,ok,23,-2
RTC_SC_f1p5_b1p0_m4p0_t90_s2,SC,1.5,1.0,4.0,90,2,failed,497.39640069007874,,no_athdf,0.23307,RADIAL_COLLAPSE,0.16991958394646645,0.07996340319514275,True,4,5,ok,24,-2
RTC_SC_f1p5_b2p0_m4p0_t0_s2,SC,1.5,2.0,4.0,0,2,failed,572.7170011997223,,no_athdf,0.235,RADIAL_COLLAPSE,0.16924862191081047,0.07480738125741482,True,4,6,ok,24,-2
RTC_SC_f1p5_b1p0_m4p0_t0_s3,SC,1.5,1.0,4.0,0,3,failed,4913.449112415314,,no_athdf,0.284,RADIAL_COLLAPSE,0.2198701649904251,0.11971503371993701,True,4,6,ok,29,-2
RTC_SC_f1p5_b0p5_m4p0_t0_s1,SC,1.5,0.5,4.0,0,1,failed,7204.64532828331,13.229166666666668,ok:4_peaks,0.2700332701206207,FULL,0.18978779762983322,0.0769564179437501,True,4,7,ok,28,-9
RTC_SC_f1p5_b2p0_m4p0_t90_s1,SC,1.5,2.0,4.0,90,1,failed,195.71323013305664,,no_athdf,0.257087,RADIAL_COLLAPSE,0.1698302999138832,0.07147599756717682,True,4,6,ok,26,-2
RTC_SC_f1p5_b2p0_m4p0_t90_s3,SC,1.5,2.0,4.0,90,3,failed,120.5481960773468,,no_athdf,0.225065,RADIAL_COLLAPSE,0.1599532775580883,0.12469042930752039,True,4,4,ok,23,-2
RTC_SC_f1p5_b0p5_m4p0_t0_s3,SC,1.5,0.5,4.0,0,3,failed,7204.724778413773,15.260416666666668,ok:3_peaks,0.2300025224685669,FULL,0.16963773220777512,0.1345322448760271,True,3,4,ok,24,-9
RTC_SC_f2p0_b0p3_m4p0_t0_s2,SC,2.0,0.3,4.0,0,2,failed,346.7131841182709,,no_athdf,0.228001,RADIAL_COLLAPSE,0.1693386361002922,0.07323029761513074,True,4,6,ok,23,-2
RTC_SC_f1p5_b1p0_m4p0_t0_s2,SC,1.5,1.0,4.0,0,2,failed,6360.519306898117,,no_athdf,0.269001,RADIAL_COLLAPSE,0.19982855394482613,0.08558612582939011,True,5,7,ok,27,-2
RTC_SC_f2p0_b0p3_m4p0_t90_s1,SC,2.0,0.3,4.0,90,1,failed,587.8015942573547,,no_athdf,0.24901,RADIAL_COLLAPSE,0.1596945896744728,0.08215860091149807,True,2,4,ok,25,-2
RTC_SC_f2p0_b0p3_m4p0_t0_s3,SC,2.0,0.3,4.0,0,3,failed,1039.9507293701172,,no_athdf,0.261055,RADIAL_COLLAPSE,0.19946836680173874,0.1296577587723732,True,4,5,ok,27,-2
RTC_SC_f2p0_b0p3_m4p0_t90_s2,SC,2.0,0.3,4.0,90,2,failed,226.13819217681885,,no_athdf,0.220032,RADIAL_COLLAPSE,0.16922761872410774,0.06974227353930473,True,3,5,ok,23,-2
RTC_SC_f2p0_b0p3_m4p0_t90_s3,SC,2.0,0.3,4.0,90,3,failed,346.72262835502625,,no_athdf,0.227024,RADIAL_COLLAPSE,0.15963561460375786,0.11966713797301054,True,3,4,ok,23,-2
RTC_SC_f2p0_b0p5_m4p0_t0_s2,SC,2.0,0.5,4.0,0,2,failed,180.9002366065979,,no_athdf,0.219,RADIAL_COLLAPSE,0.1592070646584034,0.07975853607058525,True,4,5,ok,22,-2
RTC_SC_f2p0_b0p3_m4p0_t0_s1,SC,2.0,0.3,4.0,0,1,failed,2938.9574105739594,,no_athdf,0.281001,RADIAL_COLLAPSE,0.19989610463380814,0.07611212879419327,True,5,8,ok,29,-2
RTC_SC_f2p0_b0p5_m4p0_t90_s1,SC,2.0,0.5,4.0,90,1,failed,587.746383190155,,no_athdf,0.247029,RADIAL_COLLAPSE,0.15921258181333542,0.06965679526329041,True,3,5,ok,25,-2
RTC_SC_f2p0_b0p5_m4p0_t90_s2,SC,2.0,0.5,4.0,90,2,failed,226.1048548221588,,no_athdf,0.210063,RADIAL_COLLAPSE,0.15938138589262962,0.08230351004749537,True,3,4,ok,22,-2
RTC_SC_f1p5_b2p0_m4p0_t0_s1,SC,1.5,2.0,4.0,0,1,failed,7204.866114139557,12.8125,ok:4_peaks,0.2800000309944153,FULL,0.1993779018521309,0.08275270249162402,True,4,7,ok,29,-9
RTC_SC_f2p0_b0p5_m4p0_t0_s1,SC,2.0,0.5,4.0,0,1,failed,2366.1097009181976,,no_athdf,0.285,RADIAL_COLLAPSE,0.19991569966077805,0.07738354802131653,True,5,8,ok,29,-2
RTC_SC_f1p5_b2p0_m4p0_t90_s2,SC,1.5,2.0,4.0,90,2,failed,4160.131836175919,,no_athdf,0.373005,RADIAL_COLLAPSE,0.30983346700668335,0.14706332875149591,True,3,7,ok,38,-2
RTC_SC_f2p0_b0p5_m4p0_t90_s3,SC,2.0,0.5,4.0,90,3,failed,226.0589792728424,,no_athdf,0.209008,RADIAL_COLLAPSE,0.13928547874093056,0.10464542079716921,True,4,4,ok,21,-2
RTC_SC_f2p0_b1p0_m4p0_t90_s1,SC,2.0,1.0,4.0,90,1,failed,482.2430009841919,,no_athdf,0.242037,RADIAL_COLLAPSE,0.15978004783391953,0.06639014805356662,True,3,6,ok,25,-2
RTC_SC_f1p5_b2p0_m4p0_t0_s3,SC,1.5,2.0,4.0,0,3,failed,7204.268998146057,6.041666666666667,ok:4_peaks,0.2900000512599945,FULL,0.22923554852604866,0.12634505269428095,True,4,6,ok,30,-9
RTC_SC_f2p0_b1p0_m4p0_t90_s2,SC,2.0,1.0,4.0,90,2,failed,120.6033582687378,,no_athdf,0.204008,RADIAL_COLLAPSE,0.14000533893704414,0.06576230749487877,True,3,5,ok,21,-2
RTC_SC_f2p0_b0p5_m4p0_t0_s3,SC,2.0,0.5,4.0,0,3,failed,3677.643506526947,,no_athdf,0.287,RADIAL_COLLAPSE,0.2197120599448681,0.1214305441826582,True,4,6,ok,29,-2
RTC_SC_f2p0_b1p0_m4p0_t90_s3,SC,2.0,1.0,4.0,90,3,failed,2396.2702538967133,,no_athdf,0.290065,RADIAL_COLLAPSE,0.23006121441721916,0.12323147368927796,True,4,6,ok,30,-2
RTC_SC_f2p0_b1p0_m4p0_t0_s1,SC,2.0,1.0,4.0,0,1,failed,3330.544455766678,,no_athdf,0.295001,RADIAL_COLLAPSE,0.20992320030927658,0.07439234770006603,True,5,9,ok,30,-2
RTC_SC_f2p0_b2p0_m4p0_t90_s1,SC,2.0,2.0,4.0,90,1,failed,150.72252702713013,,no_athdf,0.240037,RADIAL_COLLAPSE,0.1591401919722557,0.06641993795831998,True,4,6,ok,25,-2
RTC_SC_f2p0_b2p0_m4p0_t0_s1,SC,2.0,2.0,4.0,0,1,failed,4355.9637949466705,,no_athdf,0.309,RADIAL_COLLAPSE,0.17963581532239914,0.0718726672232151,True,5,10,ok,31,-2
RTC_SC_f2p0_b1p0_m4p0_t0_s3,SC,2.0,1.0,4.0,0,3,failed,5199.775068283081,,no_athdf,0.289,RADIAL_COLLAPSE,0.21994388848543167,0.12146269157528877,True,4,6,ok,29,-2
RTC_SC_f2p0_b2p0_m4p0_t90_s3,SC,2.0,2.0,4.0,90,3,failed,150.7411026954651,,no_athdf,0.210056,RADIAL_COLLAPSE,0.150020781904459,0.11486160662025213,True,4,4,ok,22,-2
RTC_SC_f2p0_b2p0_m4p0_t0_s3,SC,2.0,2.0,4.0,0,3,failed,2411.4513030052185,,no_athdf,0.284,RADIAL_COLLAPSE,0.2193589173257351,0.12303979508578777,True,4,6,ok,29,-2
RTC_PF_f1p0_b0p3_m2p0_t90_s1,PF,1.0,0.3,2.0,90,1,failed,406.91811966896057,,no_athdf,0.368,RADIAL_COLLAPSE,0.21957512199878693,0.14291473726431528,True,2,3,ok,37,-2
RTC_PF_f1p0_b0p3_m2p0_t90_s2,PF,1.0,0.3,2.0,90,2,failed,406.9481589794159,,no_athdf,0.338033,RADIAL_COLLAPSE,0.22992512583732605,0.10996200144290924,True,2,3,ok,34,-2
RTC_SC_f2p0_b2p0_m4p0_t90_s2,SC,2.0,2.0,4.0,90,2,failed,2306.080363512039,,no_athdf,0.306002,RADIAL_COLLAPSE,0.2399240955710411,0.10847417158739907,True,4,7,ok,31,-2
RTC_PF_f1p0_b0p3_m2p0_t90_s3,PF,1.0,0.3,2.0,90,3,failed,301.3743131160736,,no_athdf,0.339035,RADIAL_COLLAPSE,0.22925028949975967,0.1347117517143488,True,3,4,ok,34,-2
RTC_PF_f1p0_b0p5_m2p0_t90_s1,PF,1.0,0.5,2.0,90,1,failed,271.24942111968994,,no_athdf,0.358034,RADIAL_COLLAPSE,0.20956794917583466,0.13320513566335043,True,2,3,ok,36,-2
RTC_PF_f1p0_b0p5_m2p0_t90_s2,PF,1.0,0.5,2.0,90,2,failed,301.4752585887909,,no_athdf,0.331019,RADIAL_COLLAPSE,0.22906926274299622,0.09953729063272476,True,3,4,ok,34,-2
RTC_PF_f1p0_b1p0_m2p0_t90_s3,PF,1.0,1.0,2.0,90,3,failed,135.68041110038757,,no_athdf,0.30607,RADIAL_COLLAPSE,0.1990954726934433,0.13679750636219978,True,4,4,ok,31,-2
RTC_PF_f1p0_b1p0_m2p0_t90_s2,PF,1.0,1.0,2.0,90,2,failed,241.20647978782654,,no_athdf,0.307027,RADIAL_COLLAPSE,0.19998924434185028,0.11982363959153493,True,3,3,ok,31,-2
RTC_PF_f1p0_b1p0_m2p0_t90_s1,PF,1.0,1.0,2.0,90,1,failed,376.86809515953064,,no_athdf,0.336014,RADIAL_COLLAPSE,0.19006970524787903,0.0946120172739029,True,2,4,ok,34,-2
RTC_PF_f1p0_b2p0_m2p0_t90_s1,PF,1.0,2.0,2.0,90,1,failed,120.60877561569214,,no_athdf,0.337036,RADIAL_COLLAPSE,0.18887144327163696,0.09929632022976875,True,3,4,ok,34,-2
RTC_PF_f1p0_b2p0_m2p0_t90_s2,PF,1.0,2.0,2.0,90,2,failed,180.9126214981079,,no_athdf,0.299154,RADIAL_COLLAPSE,0.18945297598838806,0.0924709104001522,True,3,4,ok,30,-2
RTC_PF_f1p2_b0p3_m2p0_t90_s2,PF,1.2,0.3,2.0,90,2,failed,180.8919005393982,,no_athdf,0.310024,RADIAL_COLLAPSE,0.2088250145316124,0.09928254534800847,True,2,3,ok,32,-2
RTC_PF_f1p0_b2p0_m2p0_t90_s3,PF,1.0,2.0,2.0,90,3,failed,497.43213510513306,,no_athdf,0.357013,RADIAL_COLLAPSE,0.24840600788593292,0.1791374683380127,True,3,4,ok,36,-2
RTC_PF_f1p2_b0p3_m2p0_t90_s1,PF,1.2,0.3,2.0,90,1,failed,467.2719466686249,,no_athdf,0.353022,RADIAL_COLLAPSE,0.20996402204036713,0.13656583428382874,True,2,3,ok,36,-2
RTC_PF_f1p2_b0p3_m2p0_t90_s3,PF,1.2,0.3,2.0,90,3,failed,286.3595733642578,,no_athdf,0.316057,RADIAL_COLLAPSE,0.20936135202646255,0.12183641828596592,True,3,4,ok,32,-2
RTC_PF_f1p0_b0p5_m2p0_t90_s3,PF,1.0,0.5,2.0,90,3,failed,1039.9114081859589,,no_athdf,0.358011,RADIAL_COLLAPSE,0.24968358129262924,0.1669881585985422,True,2,4,ok,36,-2
RTC_PF_f1p2_b0p5_m2p0_t90_s2,PF,1.2,0.5,2.0,90,2,failed,286.37636065483093,,no_athdf,0.298042,RADIAL_COLLAPSE,0.18927010893821716,0.10286598900953929,True,2,3,ok,30,-2
RTC_PF_f1p2_b1p0_m2p0_t90_s1,PF,1.2,1.0,2.0,90,1,failed,195.98470830917358,,no_athdf,0.322091,RADIAL_COLLAPSE,0.17910489439964294,0.0897093340754509,True,2,4,ok,33,-2
RTC_PF_f1p2_b0p5_m2p0_t90_s1,PF,1.2,0.5,2.0,90,1,failed,391.8968126773834,,no_athdf,0.348017,RADIAL_COLLAPSE,0.1999143809080124,0.12978318333625793,True,2,3,ok,35,-2
RTC_PF_f1p2_b0p5_m2p0_t90_s3,PF,1.2,0.5,2.0,90,3,failed,301.3859643936157,,no_athdf,0.306019,RADIAL_COLLAPSE,0.1998443901538849,0.13201086968183517,True,3,4,ok,31,-2
RTC_SC_f2p0_b1p0_m4p0_t0_s2,SC,2.0,1.0,4.0,0,2,failed,7204.408929824829,7.239583333333334,ok:5_peaks,0.26000118255615234,FULL,0.1999015286564827,0.08837195805140904,True,5,7,ok,27,-9
RTC_PF_f1p2_b2p0_m2p0_t90_s1,PF,1.2,2.0,2.0,90,1,failed,150.7471148967743,,no_athdf,0.322151,RADIAL_COLLAPSE,0.1793513298034668,0.09707643464207649,True,2,4,ok,33,-2
RTC_PF_f1p2_b2p0_m2p0_t90_s2,PF,1.2,2.0,2.0,90,2,failed,135.62370419502258,,no_athdf,0.287023,RADIAL_COLLAPSE,0.1795596107840538,0.08979061804711819,True,3,4,ok,29,-2
RTC_PF_f1p2_b1p0_m2p0_t90_s2,PF,1.2,1.0,2.0,90,2,failed,241.16314601898193,,no_athdf,0.287097,RADIAL_COLLAPSE,0.17866642028093338,0.1096470629175504,True,2,3,ok,29,-2
RTC_PF_f1p5_b0p3_m2p0_t90_s2,PF,1.5,0.3,2.0,90,2,failed,512.4566993713379,,no_athdf,0.292011,RADIAL_COLLAPSE,0.1890573501586914,0.0930938720703125,True,2,3,ok,30,-2
RTC_PF_f1p5_b0p3_m2p0_t90_s3,PF,1.5,0.3,2.0,90,3,failed,512.4663279056549,,no_athdf,0.297029,RADIAL_COLLAPSE,0.18959956616163254,0.1120834369212389,True,3,4,ok,30,-2
RTC_PF_f1p2_b1p0_m2p0_t90_s3,PF,1.2,1.0,2.0,90,3,failed,753.6351494789124,,no_athdf,0.306032,RADIAL_COLLAPSE,0.19925415515899658,0.13687439635396004,True,4,4,ok,31,-2
RTC_PF_f1p5_b0p3_m2p0_t90_s1,PF,1.5,0.3,2.0,90,1,failed,557.7778389453888,,no_athdf,0.333042,RADIAL_COLLAPSE,0.1894897222518921,0.1795457899570465,True,3,2,ok,34,-2
RTC_PF_f1p5_b0p5_m2p0_t90_s2,PF,1.5,0.5,2.0,90,2,failed,150.75146222114563,,no_athdf,0.278001,RADIAL_COLLAPSE,0.1695384457707405,0.08983136465152104,True,2,3,ok,28,-2
RTC_PF_f1p5_b0p5_m2p0_t90_s1,PF,1.5,0.5,2.0,90,1,failed,195.96904015541077,,no_athdf,0.309017,RADIAL_COLLAPSE,0.15934714674949646,0.1493014097213745,True,2,2,ok,31,-2
RTC_PF_f1p5_b1p0_m2p0_t90_s1,PF,1.5,1.0,2.0,90,1,failed,195.86774802207947,,no_athdf,0.305086,RADIAL_COLLAPSE,0.15970809757709503,0.08222805336117744,True,2,4,ok,31,-2
RTC_PF_f1p5_b1p0_m2p0_t90_s2,PF,1.5,1.0,2.0,90,2,failed,135.67150902748108,,no_athdf,0.268011,RADIAL_COLLAPSE,0.15899500250816345,0.09631665050983429,True,2,3,ok,27,-2
RTC_PF_f1p2_b2p0_m2p0_t90_s3,PF,1.2,2.0,2.0,90,3,failed,874.1723976135254,,no_athdf,0.356034,RADIAL_COLLAPSE,0.24854499846696854,0.17921951226890087,True,4,4,ok,36,-2
RTC_PF_f1p5_b0p5_m2p0_t90_s3,PF,1.5,0.5,2.0,90,3,failed,331.60490369796753,,no_athdf,0.315023,RADIAL_COLLAPSE,0.20868148654699326,0.14425449632108212,True,3,4,ok,32,-2
RTC_PF_f1p5_b2p0_m2p0_t90_s1,PF,1.5,2.0,2.0,90,1,failed,135.6742594242096,,no_athdf,0.305204,RADIAL_COLLAPSE,0.1600978970527649,0.08493505045771599,True,2,4,ok,31,-2
RTC_PF_f1p5_b1p0_m2p0_t90_s3,PF,1.5,1.0,2.0,90,3,failed,256.210396528244,,no_athdf,0.270048,RADIAL_COLLAPSE,0.16950538754463196,0.1068580150604248,True,4,4,ok,28,-2
RTC_PF_f1p5_b2p0_m2p0_t90_s3,PF,1.5,2.0,2.0,90,3,failed,135.69049739837646,,no_athdf,0.277105,RADIAL_COLLAPSE,0.1688118353486061,0.10936643742024899,True,4,4,ok,28,-2
RTC_PF_f1p5_b2p0_m2p0_t90_s2,PF,1.5,2.0,2.0,90,2,failed,241.20883059501648,,no_athdf,0.277127,RADIAL_COLLAPSE,0.16973167657852173,0.08720095455646515,True,2,4,ok,28,-2
RTC_PF_f2p0_b0p5_m2p0_t90_s1,PF,2.0,0.5,2.0,90,1,failed,105.54020738601685,,no_athdf,0.269082,RADIAL_COLLAPSE,0.11922739446163177,0.10943663120269775,True,2,2,ok,27,-2
RTC_PF_f2p0_b0p3_m2p0_t90_s1,PF,2.0,0.3,2.0,90,1,failed,346.6709816455841,,no_athdf,0.289034,RADIAL_COLLAPSE,0.13943371176719666,0.1292562410235405,True,2,2,ok,29,-2
RTC_PF_f2p0_b0p5_m2p0_t90_s2,PF,2.0,0.5,2.0,90,2,failed,165.818927526474,,no_athdf,0.253028,RADIAL_COLLAPSE,0.14985574781894684,0.08336324989795685,True,2,3,ok,26,-2
RTC_PF_f2p0_b1p0_m2p0_t90_s2,PF,2.0,1.0,2.0,90,2,failed,90.40390610694885,,no_athdf,0.247206,RADIAL_COLLAPSE,0.13942692428827286,0.06957773305475712,True,3,4,ok,25,-2
RTC_PF_f2p0_b0p3_m2p0_t90_s2,PF,2.0,0.3,2.0,90,2,failed,467.23308086395264,,no_athdf,0.26405,RADIAL_COLLAPSE,0.15948232263326645,0.07651750991741817,True,2,3,ok,27,-2
RTC_PF_f2p0_b1p0_m2p0_t90_s1,PF,2.0,1.0,2.0,90,1,failed,135.66865062713623,,no_athdf,0.273053,RADIAL_COLLAPSE,0.12957334518432617,0.06731343269348145,True,2,4,ok,28,-2
RTC_PF_f2p0_b0p3_m2p0_t90_s3,PF,2.0,0.3,2.0,90,3,failed,452.1721248626709,,no_athdf,0.269025,RADIAL_COLLAPSE,0.1599968820810318,0.0948355682194233,True,4,4,ok,27,-2
RTC_PF_f2p0_b1p0_m2p0_t90_s3,PF,2.0,1.0,2.0,90,3,failed,120.61482810974121,,no_athdf,0.250138,RADIAL_COLLAPSE,0.14996610581874847,0.08950422704219818,True,4,4,ok,26,-2
RTC_PF_f2p0_b2p0_m2p0_t90_s1,PF,2.0,2.0,2.0,90,1,failed,105.5225899219513,,no_athdf,0.281145,RADIAL_COLLAPSE,0.13957828283309937,0.07982517033815384,True,2,4,ok,29,-2
RTC_PF_f2p0_b2p0_m2p0_t90_s2,PF,2.0,2.0,2.0,90,2,failed,105.50407576560974,,no_athdf,0.251021,RADIAL_COLLAPSE,0.1485510841012001,0.07921353168785572,True,3,4,ok,26,-2
RTC_PF_f2p0_b0p5_m2p0_t90_s3,PF,2.0,0.5,2.0,90,3,failed,452.2431890964508,,no_athdf,0.300117,RADIAL_COLLAPSE,0.19912970066070557,0.1370595581829548,True,4,4,ok,31,-2
RTC_PF_f2p0_b2p0_m2p0_t90_s3,PF,2.0,2.0,2.0,90,3,failed,286.4080412387848,,no_athdf,0.261016,RADIAL_COLLAPSE,0.15913255512714386,0.09926312416791916,True,4,4,ok,27,-2
RTC_SC_f2p0_b2p0_m4p0_t0_s2,SC,2.0,2.0,4.0,0,2,failed,7204.484877347946,7.03125,ok:5_peaks,0.27000150084495544,FULL,0.20936105027794838,0.09543777842606817,True,5,7,ok,28,-9
RTC_PF_f1p0_b0p3_m2p5_t90_s3,PF,1.0,0.3,2.5,90,3,failed,422.0497074127197,,no_athdf,0.320032,RADIAL_COLLAPSE,0.22979094088077545,0.14713246934115887,True,2,4,ok,33,-2
RTC_PF_f1p0_b0p5_m2p5_t90_s1,PF,1.0,0.5,2.5,90,1,failed,391.88233757019043,,no_athdf,0.336003,RADIAL_COLLAPSE,0.20977795124053955,0.13318921625614166,True,2,3,ok,34,-2
RTC_PF_f1p0_b0p3_m2p5_t90_s1,PF,1.0,0.3,2.5,90,1,failed,497.4218924045563,,no_athdf,0.348012,RADIAL_COLLAPSE,0.2196487933397293,0.13981951276461282,True,2,3,ok,35,-2
RTC_PF_f1p0_b1p0_m2p5_t90_s2,PF,1.0,1.0,2.5,90,2,failed,241.16757321357727,,no_athdf,0.288057,RADIAL_COLLAPSE,0.19898919761180878,0.09708043560385704,True,3,4,ok,29,-2
RTC_PF_f1p0_b1p0_m2p5_t90_s1,PF,1.0,1.0,2.5,90,1,failed,467.2115578651428,,no_athdf,0.336038,RADIAL_COLLAPSE,0.20922543108463287,0.0778161808848381,True,3,6,ok,34,-2
RTC_PF_f1p0_b2p0_m2p5_t90_s1,PF,1.0,2.0,2.5,90,1,failed,180.91669392585754,,no_athdf,0.323043,RADIAL_COLLAPSE,0.19906587153673172,0.07476327940821648,True,3,6,ok,33,-2
RTC_PF_f1p0_b0p3_m2p5_t90_s2,PF,1.0,0.3,2.5,90,2,failed,904.3388845920563,,no_athdf,0.334003,RADIAL_COLLAPSE,0.24996139854192734,0.10749438591301441,True,2,4,ok,34,-2
RTC_PF_f1p0_b0p5_m2p5_t90_s3,PF,1.0,0.5,2.5,90,3,failed,1024.9153099060059,,no_athdf,0.326075,RADIAL_COLLAPSE,0.229677215218544,0.16438565775752068,True,2,4,ok,33,-2
RTC_PF_f1p0_b1p0_m2p5_t90_s3,PF,1.0,1.0,2.5,90,3,failed,1039.9484050273895,,no_athdf,0.379022,RADIAL_COLLAPSE,0.2799113243818283,0.1619007632136345,True,3,5,ok,38,-2
RTC_PF_f1p2_b0p3_m2p5_t90_s1,PF,1.2,0.3,2.5,90,1,failed,693.3641042709351,,no_athdf,0.333008,RADIAL_COLLAPSE,0.20989258587360382,0.1330466022094091,True,2,3,ok,34,-2
RTC_PF_f1p0_b0p5_m2p5_t90_s2,PF,1.0,0.5,2.5,90,2,failed,1401.734271287918,,no_athdf,0.37204,RADIAL_COLLAPSE,0.2893320769071579,0.12579953372478486,True,4,5,ok,38,-2
RTC_PF_f1p2_b0p3_m2p5_t90_s3,PF,1.2,0.3,2.5,90,3,failed,241.10227227210999,,no_athdf,0.300087,RADIAL_COLLAPSE,0.20996031910181046,0.13718387857079506,True,3,4,ok,31,-2
RTC_PF_f1p2_b0p5_m2p5_t90_s1,PF,1.2,0.5,2.5,90,1,failed,256.16851592063904,,no_athdf,0.320043,RADIAL_COLLAPSE,0.19898882508277893,0.09949927031993866,True,2,4,ok,33,-2
RTC_PF_f1p2_b1p0_m2p5_t90_s1,PF,1.2,1.0,2.5,90,1,failed,165.79649305343628,,no_athdf,0.302038,RADIAL_COLLAPSE,0.17946553975343704,0.09482650272548199,True,3,4,ok,31,-2
RTC_PF_f1p2_b0p5_m2p5_t90_s3,PF,1.2,0.5,2.5,90,3,failed,361.6494357585907,,no_athdf,0.291027,RADIAL_COLLAPSE,0.2087710201740265,0.14438930340111256,True,3,4,ok,30,-2
RTC_PF_f1p2_b1p0_m2p5_t90_s2,PF,1.2,1.0,2.5,90,2,failed,180.88024592399597,,no_athdf,0.271064,RADIAL_COLLAPSE,0.1890181377530098,0.08954331651329994,True,3,4,ok,28,-2
RTC_PF_f1p2_b0p5_m2p5_t90_s2,PF,1.2,0.5,2.5,90,2,failed,647.9127314090729,,no_athdf,0.314031,RADIAL_COLLAPSE,0.22941884398460388,0.10721712000668049,True,3,4,ok,32,-2
RTC_PF_f1p2_b2p0_m2p5_t90_s1,PF,1.2,2.0,2.5,90,1,failed,271.30594086647034,,no_athdf,0.312081,RADIAL_COLLAPSE,0.18932398408651352,0.08594760149717331,True,3,5,ok,32,-2
RTC_PF_f1p2_b2p0_m2p5_t90_s2,PF,1.2,2.0,2.5,90,2,failed,195.9731788635254,,no_athdf,0.272098,RADIAL_COLLAPSE,0.18937948346138,0.08173073083162308,True,3,5,ok,28,-2
RTC_PF_f1p2_b1p0_m2p5_t90_s3,PF,1.2,1.0,2.5,90,3,failed,437.0919735431671,,no_athdf,0.304034,RADIAL_COLLAPSE,0.20866654813289642,0.15667003393173218,True,3,4,ok,31,-2
RTC_PF_f1p2_b0p3_m2p5_t90_s2,PF,1.2,0.3,2.5,90,2,failed,1311.1958487033844,,no_athdf,0.314031,RADIAL_COLLAPSE,0.22890585660934448,0.12296558668216069,True,3,3,ok,32,-2
RTC_PF_f1p5_b0p3_m2p5_t90_s1,PF,1.5,0.3,2.5,90,1,failed,301.49294257164,,no_athdf,0.310064,RADIAL_COLLAPSE,0.18932395428419113,0.11974351853132248,True,2,3,ok,32,-2
RTC_PF_f1p5_b0p5_m2p5_t90_s1,PF,1.5,0.5,2.5,90,1,failed,422.0064232349396,,no_athdf,0.306033,RADIAL_COLLAPSE,0.17937084287405014,0.11661163220802943,True,3,3,ok,31,-2
RTC_PF_f1p5_b0p3_m2p5_t90_s3,PF,1.5,0.3,2.5,90,3,failed,632.9725532531738,,no_athdf,0.316028,RADIAL_COLLAPSE,0.2188863828778267,0.14688512310385704,True,2,4,ok,32,-2
RTC_PF_f1p5_b0p5_m2p5_t90_s3,PF,1.5,0.5,2.5,90,3,failed,271.271027803421,,no_athdf,0.265009,RADIAL_COLLAPSE,0.17890659719705582,0.11946719512343407,True,4,4,ok,27,-2
RTC_PF_f1p5_b1p0_m2p5_t90_s1,PF,1.5,1.0,2.5,90,1,failed,271.3113296031952,,no_athdf,0.288037,RADIAL_COLLAPSE,0.15994875878095627,0.08443636633455753,True,2,4,ok,29,-2
RTC_PF_f1p5_b0p3_m2p5_t90_s2,PF,1.5,0.3,2.5,90,2,failed,1251.0769352912903,,no_athdf,0.300007,RADIAL_COLLAPSE,0.21899303793907166,0.11972850064436595,True,3,3,ok,31,-2
RTC_PF_f1p5_b1p0_m2p5_t90_s2,PF,1.5,1.0,2.5,90,2,failed,135.64178323745728,,no_athdf,0.252099,RADIAL_COLLAPSE,0.16912169009447098,0.10611408452192943,True,3,3,ok,26,-2
